family_id,twin_id,eye,subject_id,iris_id,image_idx,filename,relative_path,absolute_path,file_extension,file_size_bytes,sha256,width,height,mode,format,readable,error,filename_pattern_ok,filename_family_id,filename_twin_id,filename_eye,filename_image_idx,folder_filename_consistent,quality_ok,brightness,contrast,focus_score,dark_ratio,bright_ratio,folder_class,flag_low_focus,flag_low_contrast,flag_high_bright_ratio,flag_high_dark_ratio,quality_reject,quality_flag_any,segmentation_ok,pupil_found,iris_found,pupil_x,pupil_y,pupil_r,pupil_score,pupil_method,pupil_inner_mean,pupil_ring_mean,pupil_circularity,iris_x,iris_y,iris_r,iris_score,iris_method,iris_edge_score,iris_contrast,iris_confidence,iris_pupil_radius_ratio,iris_center_offset
1,1,L,F01_T1,F01_T1_L,2,S3011L02.jpg,01/1L/S3011L02.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/01/1L/S3011L02.jpg,.jpg,20369,735d7ab8c3c24e5749d78f2fc7bb0394d743f9943d207a8590424db8bb2d314b,640,480,L,JPEG,True,,True,1,1,L,2,True,True,134.34814453125,41.52907180786133,39.992781300767255,0.0015852864583333,0.0001595052083333,1L,False,False,False,False,False,False,True,True,True,294.2061462402344,212.5189514160156,69.48403930664062,411.12669660651386,threshold_p6,27.923006602336212,106.79307398472056,0.685035702721482,286.2061462402344,220.5189514160156,140.0,75.80953602613934,radial_lateral_search,53.634559631347656,19.959999084472656,high,2.0148512003190366,11.31370849898476
1,1,L,F01_T1,F01_T1_L,3,S3011L03.jpg,01/1L/S3011L03.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/01/1L/S3011L03.jpg,.jpg,17824,d30f535adb43154270e4db4465c09e8bde8471c09b8da745c2866f8945f5cfda,640,480,L,JPEG,True,,True,1,1,L,3,True,True,121.89764404296876,59.50273132324219,22.484911687628433,0.002900390625,0.0030598958333333,1L,False,False,False,False,False,False,True,True,True,351.0,195.0,69.0,382.6624172509589,hough_pupil,24.935106046217157,88.0112114448052,0.75,351.0,203.0,143.0,62.20899264570595,radial_lateral_search,40.13013458251953,19.13500213623047,high,2.072463768115942,8.0
1,1,L,F01_T1,F01_T1_L,4,S3011L04.jpg,01/1L/S3011L04.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/01/1L/S3011L04.jpg,.jpg,19066,281ea9384560c4e3eb2b1ac6ead0772b1307edcf7ff89752dde8afacee3e2295,640,480,L,JPEG,True,,True,1,1,L,4,True,True,131.64028930664062,56.30535507202149,29.740299026478667,0.0016341145833333,0.0001953125,1L,False,False,False,False,False,False,True,True,True,317.0,220.0,67.0,397.6764855416125,hough_pupil,25.826025150355385,95.6567075796727,0.75,317.0,228.0,143.0,64.91027562155652,radial_lateral_search,43.68296432495117,18.349998474121097,high,2.1343283582089554,8.0
1,1,L,F01_T1,F01_T1_L,7,S3011L07.jpg,01/1L/S3011L07.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/01/1L/S3011L07.jpg,.jpg,18117,604cc2632d6bf0ac008a1240a19432525e6f84d229323139d889fd12c96c2677,640,480,L,JPEG,True,,True,1,1,L,7,True,True,123.94527435302734,38.76007843017578,35.702563107638895,0.0012955729166666,4.2317708333333335e-05,1L,False,False,False,False,False,False,True,True,True,283.0,223.0,55.0,393.5354424315514,hough_pupil,27.22626295869673,96.27248023715416,0.75,283.0,223.0,114.0,63.54609250155362,radial_lateral_search,43.68717956542969,16.12000274658203,high,2.0727272727272728,0.0
1,1,R,F01_T1,F01_T1_R,4,S3011R04.jpg,01/1R/S3011R04.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/01/1R/S3011R04.jpg,.jpg,16598,9717fe345da3b18b719b2be230bb51bc987a242732109813aa2e9aed09b6e091,640,480,L,JPEG,True,,True,1,1,R,4,True,True,122.15306091308594,37.16454315185547,24.042781280475197,0.0009635416666666,5.859375e-05,1R,False,False,False,False,False,False,True,True,True,293.0,189.0,53.0,380.36255325565935,hough_pupil,27.434932126696832,90.68914356787492,0.75,293.0,189.0,112.0,61.401412647175334,radial_lateral_search,41.310585021972656,16.169998168945312,high,2.1132075471698113,0.0
1,1,R,F01_T1,F01_T1_R,5,S3011R05.jpg,01/1R/S3011R05.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/01/1R/S3011R05.jpg,.jpg,21844,e36f50afc6267ef10f379da83941271c1a92df306bfb978cae815319a14a019e,640,480,L,JPEG,True,,True,1,1,R,5,True,True,131.66534423828125,40.14927291870117,65.33362723158733,0.00078125,9.440104166666666e-05,1R,False,False,False,False,False,False,True,True,True,283.7034606933594,171.7148895263672,60.29331970214844,414.580881996322,threshold_p3,28.04464161929849,108.39599782194392,0.7659387304286237,283.7034606933594,171.7148895263672,130.0,66.88203154303419,radial_lateral_search,50.315528869628906,13.529998779296877,high,2.156126095597415,0.0
1,2,L,F01_T2,F01_T2_L,1,S3012L01.jpg,01/2L/S3012L01.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/01/2L/S3012L01.jpg,.jpg,16808,2dc89a5271fea28e9375d0a99c6568ba24ac1be31cf45b8318a35c8e26f7c1e6,640,480,L,JPEG,True,,True,1,2,L,1,True,True,131.65557861328125,35.638729095458984,21.217784678893626,0.0015625,9.440104166666666e-05,2L,False,False,False,False,False,False,True,True,True,198.5,196.0,48.15869140625,321.3709151328093,threshold_p3,26.75486707138371,61.7937210282343,0.7284100803998281,198.5,196.0,111.0,72.06523036830119,radial_lateral_search,49.73770904541016,17.220001220703125,high,2.304879903476665,0.0
1,2,L,F01_T2,F01_T2_L,2,S3012L02.jpg,01/2L/S3012L02.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/01/2L/S3012L02.jpg,.jpg,17172,2511e9a05a0d26d47850347ae6c1eac36f56a0f89dc8333115c03472d8bf68d9,640,480,L,JPEG,True,,True,1,2,L,2,True,True,132.15762329101562,35.48655700683594,23.259687011337277,0.0014453125,8.463541666666667e-05,2L,False,False,False,False,False,False,True,True,True,198.2138214111328,191.67042541503903,51.79402160644531,338.83875677834953,threshold_p3,26.662611670785022,71.17529261155816,0.7173375244975407,198.2138214111328,199.67042541503903,110.0,62.97748265064796,radial_lateral_search,44.781288146972656,16.215003967285156,high,2.1237972373690224,8.0
1,2,L,F01_T2,F01_T2_L,7,S3012L07.jpg,01/2L/S3012L07.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/01/2L/S3012L07.jpg,.jpg,19673,180e921b0dd2e077ecef7694159b030e6fdf952d6753529ed9c46e3742b87cbb,640,480,L,JPEG,True,,True,1,2,L,7,True,True,133.97088623046875,41.78773880004883,51.19017060511907,0.0008430989583333,5.5338541666666664e-05,2L,False,False,False,False,False,False,True,True,True,280.5,222.1836700439453,49.38920211791992,334.792842293486,threshold_p3,26.98945273631841,69.70013850415512,0.4806025058506435,288.5,222.1836700439453,105.0,86.3469998356926,radial_lateral_search,63.809120178222656,19.30999755859375,high,2.125970768859673,8.0
1,2,R,F01_T2,F01_T2_R,7,S3012R07.jpg,01/2R/S3012R07.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/01/2R/S3012R07.jpg,.jpg,18397,cd8441e2de18b18ad942ce0323f8461491e1c5dbd7ea5ff1daddd662d6b0bcbf,640,480,L,JPEG,True,,True,1,2,R,7,True,True,115.7553253173828,40.439170837402344,34.6133126271142,0.0021354166666666,8.463541666666667e-05,2R,False,False,False,False,False,False,True,True,True,239.47955322265625,194.8029022216797,48.20001983642578,361.08906643793966,threshold_p10,25.439397111157632,76.1153603034134,0.8722637363323311,242.0,194.0,109.0,135.1471227241363,hough_iris,93.65579223632812,31.50500106811523,high,2.2614098577118504,2.6452417536022437
2,1,L,F02_T1,F02_T1_L,1,S3021L01.jpg,02/1L/S3021L01.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/02/1L/S3021L01.jpg,.jpg,19656,e8a98fb8a5a5f37149955d483156e806cd27214cb33d98309cac037149469133,640,480,L,JPEG,True,,True,2,1,L,1,True,True,144.79774475097656,39.9259033203125,53.29797620645098,0.0006998697916666,7.8125e-05,1L,False,False,False,False,False,False,True,True,True,185.34616088867188,211.78846740722656,47.42383575439453,360.4585585867366,threshold_p4,25.648570795479724,77.74293966623877,0.8052231199811811,185.34616088867188,211.78846740722656,116.0,82.04497066533654,radial_lateral_search,54.490867614746094,20.54999542236328,high,2.446027364820461,0.0
