probe_relative_path,probe_code_path,probe_family_id,probe_subject_id,probe_iris_id,probe_eye,true_rank,rank1_correct,true_score,rank1_score,best_impostor_score,margin_best_impostor_minus_true,rank1_gallery_iris_id,rank1_gallery_subject_id,rank1_gallery_family_id,rank1_gallery_eye,rank1_relation_to_probe,rank1_is_twin,rank1_is_twin_same_eye,rank1_is_twin_cross_eye,best_impostor_iris_id,best_impostor_subject_id,best_impostor_family_id,best_impostor_eye,best_impostor_relation_to_probe,best_impostor_is_twin,best_impostor_is_twin_same_eye,best_impostor_is_twin_cross_eye,min_twin_rank,best_twin_score,margin_best_twin_minus_true,min_twin_same_eye_rank,best_twin_same_eye_score,min_twin_cross_eye_rank,best_twin_cross_eye_score,true_common_bits,true_best_shift
26/2R/S3262R09.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/26__2R__S3262R09.jpg.npz,26,F26_T2,F26_T2_R,R,87,False,0.4369482976040353,0.3696425747271865,0.3696425747271865,-0.0673057228768488,F26_T1_R,F26_T1,26,R,twin_same_eye,True,True,False,F26_T1_R,F26_T1,26,R,twin_same_eye,True,True,False,1.0,0.3696425747271865,-0.0673057228768488,1.0,0.3696425747271865,283.0,0.484803391053391,25376,-12
51/2R/S3512R01.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/51__2R__S3512R01.jpg.npz,51,F51_T2,F51_T2_R,R,52,False,0.4342081031307551,0.3797923322683706,0.3797923322683706,-0.0544157708623844,F51_T1_L,F51_T1,51,L,twin_cross_eye,True,False,True,F51_T1_L,F51_T1,51,L,twin_cross_eye,True,False,True,1.0,0.3797923322683706,-0.0544157708623844,131.0,0.4492760263929619,1.0,0.3797923322683706,21720,10
92/2L/S3922L02.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/92__2L__S3922L02.jpg.npz,92,F92_T2,F92_T2_L,L,60,False,0.4293331211204838,0.3770445798588839,0.3770445798588839,-0.0522885412615999,F92_T1_R,F92_T1,92,R,twin_cross_eye,True,False,True,F92_T1_R,F92_T1,92,R,twin_cross_eye,True,False,True,1.0,0.3770445798588839,-0.0522885412615999,21.0,0.4178311356032277,1.0,0.3770445798588839,25132,0
71/2L/S3712L01.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/71__2L__S3712L01.jpg.npz,71,F71_T2,F71_T2_L,L,10,False,0.4156775841346153,0.3852094452531134,0.3852094452531134,-0.0304681388815019,F71_T1_R,F71_T1,71,R,twin_cross_eye,True,False,True,F71_T1_R,F71_T1,71,R,twin_cross_eye,True,False,True,1.0,0.3852094452531134,-0.0304681388815019,79.0,0.4388740839440373,1.0,0.3852094452531134,26624,-2
26/2R/S3262R07.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/26__2R__S3262R07.jpg.npz,26,F26_T2,F26_T2_R,R,28,False,0.4153254777985343,0.3856480073014907,0.3856480073014907,-0.0296774704970435,F26_T1_R,F26_T1,26,R,twin_same_eye,True,True,False,F26_T1_R,F26_T1,26,R,twin_same_eye,True,True,False,1.0,0.3856480073014907,-0.0296774704970435,1.0,0.3856480073014907,303.0,0.4841720111823713,27836,4
39/2L/S3392L01.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/39__2L__S3392L01.jpg.npz,39,F39_T2,F39_T2_L,L,7,False,0.407314449623521,0.3831638807513355,0.3831638807513355,-0.0241505688721854,F39_T1_L,F39_T1,39,L,twin_same_eye,True,True,False,F39_T1_L,F39_T1,39,L,twin_same_eye,True,True,False,1.0,0.3831638807513355,-0.0241505688721854,1.0,0.3831638807513355,77.0,0.4380563798219584,22312,-12
22/2L/S3222L03.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/22__2L__S3222L03.jpg.npz,22,F22_T2,F22_T2_L,L,4,False,0.3824225122349102,0.36532860003641,0.36532860003641,-0.0170939121985002,F22_T1_L,F22_T1,22,L,twin_same_eye,True,True,False,F22_T1_L,F22_T1,22,L,twin_same_eye,True,True,False,1.0,0.36532860003641,-0.0170939121985002,1.0,0.36532860003641,38.0,0.4086464230571281,24520,2
22/2R/S3222R02.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/22__2R__S3222R02.jpg.npz,22,F22_T2,F22_T2_R,R,2,False,0.3297269064318758,0.3274374460742019,0.3274374460742019,-0.0022894603576739,F22_T1_R,F22_T1,22,R,twin_same_eye,True,True,False,F22_T1_R,F22_T1,22,R,twin_same_eye,True,True,False,1.0,0.3274374460742019,-0.0022894603576739,1.0,0.3274374460742019,165.0,0.4494981751824817,26804,0
57/1L/S3571L09.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/57__1L__S3571L09.jpg.npz,57,F57_T1,F57_T1_L,L,2,False,0.341003861003861,0.3404640447589271,0.3404640447589271,-0.0005398162449338,F57_T2_R,F57_T2,57,R,twin_cross_eye,True,False,True,F57_T2_R,F57_T2,57,R,twin_cross_eye,True,False,True,1.0,0.3404640447589271,-0.0005398162449338,51.0,0.4332351264018247,1.0,0.3404640447589271,25900,0
93/1R/S3931R01.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/93__1R__S3931R01.jpg.npz,93,F93_T1,F93_T1_R,R,109,False,0.4378859426080639,0.3914237935977066,0.3914237935977066,-0.0464621490103572,F47_T2_R,F47_T2,47,R,unrelated,False,False,False,F47_T2_R,F47_T2,47,R,unrelated,False,False,False,2.0,0.3925735637552545,-0.0453123788528093,2.0,0.3925735637552545,159.0,0.4461629746835443,22024,16
93/1R/S3931R03.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/93__1R__S3931R03.jpg.npz,93,F93_T1,F93_T1_R,R,56,False,0.4236466231705166,0.3729226361031518,0.3729226361031518,-0.0507239870673648,F51_T2_R,F51_T2,51,R,unrelated,False,False,False,F51_T2_R,F51_T2,51,R,unrelated,False,False,False,2.0,0.3787913602941176,-0.044855262876399,2.0,0.3787913602941176,73.0,0.4270369191597708,22684,16
63/2L/S3632L01.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/63__2L__S3632L01.jpg.npz,63,F63_T2,F63_T2_L,L,3,False,0.4053123641107407,0.4002724193785893,0.4002724193785893,-0.0050399447321513,F81_T2_R,F81_T2,81,R,unrelated,False,False,False,F81_T2_R,F81_T2,81,R,unrelated,False,False,False,2.0,0.4023862025515829,-0.0029261615591577,,,2.0,0.4023862025515829,27596,0
42/2L/S3422L04.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/42__2L__S3422L04.jpg.npz,42,F42_T2,F42_T2_L,L,1,True,0.3854085299172004,0.3854085299172004,0.38811270683734,0.0027041769201395,F42_T2_L,F42_T2,42,L,genuine_gallery,False,False,False,F42_T1_L,F42_T1,42,L,twin_same_eye,True,True,False,2.0,0.38811270683734,0.0027041769201395,2.0,0.38811270683734,66.0,0.4227404009514101,25604,-6
42/2L/S3422L05.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/42__2L__S3422L05.jpg.npz,42,F42_T2,F42_T2_L,L,1,True,0.3772429396161648,0.3772429396161648,0.3858704076887304,0.0086274680725656,F42_T2_L,F42_T2,42,L,genuine_gallery,False,False,False,F42_T1_L,F42_T1,42,L,twin_same_eye,True,True,False,2.0,0.3858704076887304,0.0086274680725656,2.0,0.3858704076887304,57.0,0.4253389830508474,25636,6
22/2R/S3222R10.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/22__2R__S3222R10.jpg.npz,22,F22_T2,F22_T2_R,R,1,True,0.3375883108542068,0.3375883108542068,0.3526103005800668,0.0150219897258599,F22_T2_R,F22_T2,22,R,genuine_gallery,False,False,False,F22_T1_R,F22_T1,22,R,twin_same_eye,True,True,False,2.0,0.3526103005800668,0.0150219897258599,2.0,0.3526103005800668,25.0,0.4014236410698878,24912,4
75/1R/S3751R01.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/75__1R__S3751R01.jpg.npz,75,F75_T1,F75_T1_R,R,1,True,0.344065353195579,0.344065353195579,0.3604858299595141,0.0164204767639351,F75_T1_R,F75_T1,75,R,genuine_gallery,False,False,False,F75_T2_R,F75_T2,75,R,twin_same_eye,True,True,False,2.0,0.3604858299595141,0.0164204767639351,2.0,0.3604858299595141,,,24972,6
57/1L/S3571L10.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/57__1L__S3571L10.jpg.npz,57,F57_T1,F57_T1_L,L,1,True,0.3605033659730722,0.3605033659730722,0.3788432773807545,0.0183399114076823,F57_T1_L,F57_T1,57,L,genuine_gallery,False,False,False,F57_T2_R,F57_T2,57,R,twin_cross_eye,True,False,True,2.0,0.3788432773807545,0.0183399114076823,55.0,0.4298502009499452,2.0,0.3788432773807545,26144,0
90/2L/S3902L06.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/90__2L__S3902L06.jpg.npz,90,F90_T2,F90_T2_L,L,1,True,0.3478149288752016,0.3478149288752016,0.3684048607906476,0.0205899319154459,F90_T2_L,F90_T2,90,L,genuine_gallery,False,False,False,F90_T1_R,F90_T1,90,R,twin_cross_eye,True,False,True,2.0,0.3684048607906476,0.0205899319154459,,,2.0,0.3684048607906476,27276,0
